"","V1","value"
"5446","makacsság",-1
"5447","makacsul",-1
"5448","makog",-1
"5449","makrancos",-1
"5450","málé",-1
"5451","málészájú",-1
"5452","maliciózus",-1
"5453","malíciózus",-1
"5454","málladozó",-1
"5455","mállik",-1
"5456","málló",-1
"5457","malõr",-1
"5458","mamlasz",-1
"5459","mániákus",-1
"5460","manipulált",-1
"5461","manipulatív",-1
"5462","manipulátor",-1
"5463","mar",-1
"5464","maradi",-1
"5465","marcona",-1
"5466","mardos",-1
"5467","marhabélyeg",-1
"5468","marhaság",-1
"5469","maró",-1
"5470","martalék",-1
"5471","martalóc",-1
"5472","mártírkodó",-1
"5473","másnapos",-1
"5474","másodlagos",-1
"5475","maszat",-1
"5476","maszatol",-1
"5477","maszatos",-1
"5478","maszlag",-1
"5479","meddõ",-1
"5480","meg-megakad",-1
"5481","megagyal",-1
"5482","megakad",-1
"5483","megakadályozhatatlan",-1
"5484","megalapozatlan",-1
"5485","megaláz",-1
"5486","megalázás",-1
"5487","megalázkodik",-1
"5488","megalázó",-1
"5489","megalázott",-1
"5490","megaláztatás",-1
"5491","megalkuvó",-1
"5492","megáltalkodott",-1
"5493","megátalkodott",-1
"5494","megátkoz",-1
"5495","megbánt",-1
"5496","megbántódik",-1
"5497","megbasz",-1
"5498","megbecstelenít",-1
"5499","megbélyegez",-1
"5500","megbénít",-1
"5501","megbetegít",-1
"5502","megbetegszik",-1
"5503","megbirságol",-1
"5504","megbízhatatlan",-1
"5505","megbízhatatlansága",-1
"5506","megbocsáthatatlan",-1
"5507","megbocsáthatatlanul",-1
"5508","megbontottság",-1
"5509","megborzad",-1
"5510","megborzong",-1
"5511","megbosszul",-1
"5512","megbotlik",-1
"5513","megbotlott",-1
"5514","megbotránkozott",-1
"5515","megbotránkoztat",-1
"5516","megbotránkoztató",-1
"5517","megbukik",-1
"5518","megbuktat",-1
"5519","megbuktatás",-1
"5520","megbundáz",-1
"5521","megbüdösödik",-1
"5522","megbüntet",-1
"5523","megcáfol",-1
"5524","megcsal",-1
"5525","megcsinált",-1
"5526","megcsonkít",-1
"5527","megcsonkított",-1
"5528","megcsúfol",-1
"5529","megdenget",-1
"5530","megdermeszt",-1
"5531","megdorgál",-1
"5532","megdöbbenés",-1
"5533","megdöbbent",-1
"5534","megdöbbentõ",-1
"5535","megdöbbentõen",-1
"5536","megdõl",-1
"5537","megdug",-1
"5538","megéget",-1
"5539","megengedhetetlen",-1
"5540","megépíthetetlen",-1
"5541","megereszkedett",-1
"5542","megereszkedik",-1
"5543","megerõltetõ",-1
"5544","megerõszakolásával",-1
"5545","megerõszakolta",-1
"5546","megfagy",-1
"5547","megfakult",-1
"5548","megfed",-1
"5549","megfedd",-1
"5550","megfejthetetlen",-1
"5551","megfélemlít",-1
"5552","megfélemlítés",-1
"5553","megfeneklik",-1
"5554","megfenyeget",-1
"5555","megfertõz",-1
"5556","megfeszített",-1
"5557","megfojt",-1
"5558","megfontolatlan",-1
"5559","megfoszt",-1
"5560","megfosztott",-1
"5561","megfutamodik",-1
"5562","meggondolatlan",-1
"5563","meggondolatlanság",-1
"5564","meggondolatlanul",-1
"5565","megharagít",-1
"5566","megharap",-1
"5567","meghasonlás",-1
"5568","meghatározhatatlan",-1
"5569","meghátrál",-1
"5570","meghazudtol",-1
"5571","meghiúsít",-1
"5572","meghiúsul",-1
"5573","meghiúsult",-1
"5574","meghökken",-1
"5575","meghökkent",-1
"5576","meghõköl",-1
"5577","meghunyászkodó",-1
"5578","megijed",-1
"5579","megijeszt",-1
"5580","megindokolhatatlan",-1
"5581","megingott",-1
"5582","meginog",-1
"5583","megintés",-1
"5584","megkárosított",-1
"5585","megkérdõjelez",-1
"5586","megkergült",-1
"5587","megkésett",-1
"5588","megkínzott",-1
"5589","megkopaszt",-1
"5590","megkorbácsol",-1
"5591","megkötöz",-1
"5592","megkövül",-1
"5593","megkukul",-1
"5594","megkülönböztethetetlen",-1
"5595","meglakol",-1
"5596","meglõ",-1
"5597","meglõtt",-1
"5598","megmagyarázhatatlan",-1
"5599","megmenekül",-1
"5600","megmérgez",-1
"5601","megmételyez",-1
"5602","megmûvelhetetlen",-1
"5603","megnehezít",-1
"5604","megnehezítõ",-1
"5605","megneheztel",-1
"5606","megnyomorít",-1
"5607","megnyugtathatatlan",-1
"5608","megnyúz",-1
"5609","megoldatlan",-1
"5610","megoldhatatlan",-1
"5611","megorrol",-1
"5612","megosztó",-1
"5613","megöl",-1
"5614","megöregedett",-1
"5615","megõrjít",-1
"5616","megõrül",-1
"5617","megözvegyül",-1
"5618","megpofoz",-1
"5619","megpróbáltatás",-1
"5620","megpuhíthatatlan",-1
"5621","megpunnyad",-1
"5622","megrágalmaz",-1
"5623","megrázkódtatás",-1
"5624","megrázó",-1
"5625","megreked",-1
"5626","megrekedt",-1
"5627","megrémít",-1
"5628","megrémül",-1
"5629","megrémült",-1
"5630","megrendít",-1
"5631","megrendítõ",-1
"5632","megrendül",-1
"5633","megrendült",-1
"5634","megrendülve",-1
"5635","megretten",-1
"5636","megrettent",-1
"5637","megriad",-1
"5638","megró",-1
"5639","megrogyott",-1
"5640","megrohan",-1
"5641","megromlik",-1
"5642","megrongáló",-1
"5643","megront",-1
"5644","megrontó",-1
"5645","megrovás",-1
"5646","megrozsol",-1
"5647","megrögzött",-1
"5648","megrõkönyödés",-1
"5649","megrõkönyödik",-1
"5650","megruház",-1
"5651","megsavanyodott",-1
"5652","megsebesítõ",-1
"5653","megsebzett",-1
"5654","megsemmisít",-1
"5655","megsemmisítés",-1
"5656","megsemmisül",-1
"5657","megsemmisülés",-1
"5658","megsért",-1
"5659","megsértése",-1
"5660","megsértõdik",-1
"5661","megsérül",-1
"5662","megskalpol",-1
"5663","megsüketít",-1
"5664","megsüllyed",-1
"5665","megszab",-1
"5666","megszakad",-1
"5667","megszakít",-1
"5668","megszakítás",-1
"5669","megszakítja",-1
"5670","megszakított",-1
"5671","megszállás",-1
"5672","megszállott",-1
"5673","megszeg",-1
"5674","megszegés",-1
"5675","megszégyenít",-1
"5676","megszégyenült",-1
"5677","megszégyenülve",-1
"5678","megszeppen",-1
"5679","megszid",-1
"5680","megszûnt",-1
"5681","megszüntet",-1
"5682","megszüntetés",-1
"5683","megtagad",-1
"5684","megtagadás",-1
"5685","megtámad",-1
"5686","megtántorodik",-1
"5687","megtanulhatatlan",-1
"5688","megtébolyul",-1
"5689","megtép",-1
"5690","megtépáz",-1
"5691","megtépázott",-1
"5692","megterhel",-1
"5693","megterhelõ",-1
"5694","megtervezetlen",-1
"5695","megtéveszt",-1
"5696","megtévesztés",-1
"5697","megtévesztett",-1
"5698","megtévesztõ",-1
"5699","megtévesztõen",-1
"5700","megtilt",-1
"5701","megtipor",-1
"5702","megtorló",-1
"5703","megtorol",-1
"5704","megtorpanás",-1
"5705","megtör",-1
"5706","megtört",-1
"5707","megundorodik",-1
"5708","megvadult",-1
"5709","megvakítás",-1
"5710","megvalósíthatatlan",-1
"5711","megváltoztathatatlan",-1
"5712","megver",-1
"5713","megveszekedett",-1
"5714","megveszteget",-1
"5715","megvesztegethetõ",-1
"5716","megvet",-1
"5717","megvetemedett",-1
"5718","megvetendõ",-1
"5719","megvetés",-1
"5720","megvetett",-1
"5721","megvetõ",-1
"5722","megvetõen",-1
"5723","megvezet",-1
"5724","megvezetés",-1
"5725","megviselt",-1
"5726","megzabolázhatatlan",-1
"5727","megzakóz",-1
"5728","megzavar",-1
"5729","megzavarodott",-1
"5730","meggyaláz",-1
"5731","meggyepál",-1
"5732","meggyilkol",-1
"5733","mélabús",-1
"5734","melák",-1
"5735","melankólia",-1
"5736","melankolikus",-1
"5737","melankólikus",-1
"5738","mellébeszél",-1
"5739","melléfog",-1
"5740","melléfogás",-1
"5741","mellékvágány",-1
"5742","mellékvágányra",-1
"5743","mellélõ",-1
"5744","mellõz",-1
"5745","mellrák",-1
"5746","melodrámai",-1
"5747","méltánytalan",-1
"5748","méltánytalanul",-1
"5749","méltatlan",-1
"5750","méltatlanság",-1
"5751","méltóztat",-1
"5752","mélyrepülés",-1
"5753","mendemonda",-1
"5754","menekül",-1
"5755","menekülõ",-1
"5756","menekült",-1
"5757","meneszt",-1
"5758","menthetetlen",-1
"5759","mennydörgés",-1
"5760","méreg",-1
"5761","merénylet",-1
"5762","merénylõ",-1
"5763","mérgekkel",-1
"5764","mérges",-1
"5765","mérgesen",-1
"5766","mérgezés",-1
"5767","mérgezõ",-1
"5768","mesterkélt",-1
"5769","mesüge",-1
"5770","mészárlás",-1
"5771","mészárló",-1
"5772","mészárol",-1
"5773","mészárszék",-1
"5774","mételyezõ",-1
"5775","mézesmázos",-1
"5776","migrén",-1
"5777","mihaszna",-1
"5778","mímel",-1
"5779","minõsíthetetlen",-1
"5780","mismásol",-1
"5781","mísz",-1
"5782","mizantróp",-1
"5783","mizéria",-1
"5784","mocsaras",-1
"5785","mocskol",-1
"5786","mocskoló",-1
"5787","mocskos",-1
"5788","mocsok",-1
"5789","modoros",-1
"5790","modortalan",-1
"5791","mogorva",-1
"5792","mohó",-1
"5793","molesztál",-1
"5794","molett",-1
"5795","molyol",-1
"5796","molyrágta",-1
"5797","mondvacsinált",-1
"5798","monokli",-1
"5799","monoton",-1
"5800","morbid",-1
"5801","morcos",-1
"5802","morgás",-1
"5803","morgolódó",-1
"5804","morgós",-1
"5805","morog",-1
"5806","morózus",-1
"5807","morzsolódó",-1
"5808","mosdatlan",-1
"5809","moslék",-1
"5810","mostoha",-1
"5811","motyog",-1
"5812","motyorog",-1
"5813","mozgáshiányos",-1
"5814","mufurc",-1
"5815","mulaszt",-1
"5816","mulasztás",-1
"5817","mulya",-1
"5818","munkabeszüntetés",-1
"5819","munkaerõhiány",-1
"5820","munkakerülõ",-1
"5821","munkanélküli",-1
"5822","munkanélküliség",-1
"5823","munkatábor",-1
"5824","muszáj",-1
"5825","mûködésképtelen",-1
"5826","mûmájer",-1
"5827","mûthetetlen",-1
"5828","mûveletlen",-1
"5829","mûvi",-1
"5830","náci",-1
"5831","nagybélû",-1
"5832","nagyétkû",-1
"5833","nagyképû",-1
"5834","nagyotmond",-1
"5835","nagypofájú",-1
"5836","nagyszájú",-1
"5837","nagyzol",-1
"5838","naiv",-1
"5839","naplopó",-1
"5840","nárcizmus",-1
"5841","narkós",-1
"5842","necces",-1
"5843","negatív",-1
"5844","negédes",-1
"5845","nehezen",-1
"5846","nehézfejû",-1
"5847","nehezít",-1
"5848","nehezítõ",-1
"5849","nehézkes",-1
"5850","nehezményez",-1
"5851","neheztel",-1
"5852","neheztelés",-1
"5853","nehézség",-1
"5854","nekikeseredik",-1
"5855","nekimegy",-1
"5856","nélkülöz",-1
"5857","nélkülözés",-1
"5858","nélkülözõ",-1
"5859","nemtelen",-1
"5860","nemtetszés",-1
"5861","nemtörõdöm",-1
"5862","népszerûtlen",-1
"5863","neurotikus",-1
"5864","neurózis",-1
"5865","neveletlen",-1
"5866","nevetséges",-1
"5867","nézeteltérés",-1
"5868","nézhetetlen",-1
"5869","nigger",-1
"5870","nimand",-1
"5871","nincstelen",-1
"5872","nincstelenség",-1
"5873","nógat",-1
"5874","nóném",-1
"5875","nonreszponzív",-1
"5876","nonszensz",-1
"5877","normálatlan",-1
"5878","noszogat",-1
"5879","notórius",-1
"5880","nõcsábász",-1
"5881","nõfaló",-1
"5882","nyafog",-1
"5883","nyafogás",-1
"5884","nyafogós",-1
"5885","nyaggat",-1
"5886","nyájas",-1
"5887","nyakas",-1
"5888","nyakaskodik",-1
"5889","nyakatekert",-1
"5890","nyakleves",-1
"5891","nyáladzik",-1
"5892","nyálas",-1
"5893","nyaligátor",-1
"5894","nyalis",-1
"5895","nyalizó",-1
"5896","nyalizós",-1
"5897","nyámnyila",-1
"5898","nyamvadt",-1
"5899","nyanya",-1
"5900","nyanyás",-1
"5901","nyápic",-1
"5902","nyavajás",-1
"5903","nyavalyás",-1
"5904","nyavalyog",-1
"5905","nyávog",-1
"5906","nyekereg",-1
"5907","nyelvbotlás",-1
"5908","nyerészkedik",-1
"5909","nyerészkedõ",-1
"5910","nyerseség",-1
"5911","nyeseget",-1
"5912","nyeszlett",-1
"5913","nyihározik",-1
"5914","nyikorgó",-1
"5915","nyikorog",-1
"5916","nyilall",-1
"5917","nyilamlik",-1
"5918","nyirkos",-1
"5919","nyiszál",-1
"5920","nyiszitel",-1
"5921","nyivákol",-1
"5922","nyivákoló",-1
"5923","nyomakodik",-1
"5924","nyomaszt",-1
"5925","nyomasztó",-1
"5926","nyomasztóan",-1
"5927","nyombélfekély",-1
"5928","nyomi",-1
"5929","nyominger",-1
"5930","nyomor",-1
"5931","nyomorék",-1
"5932","nyomorgat",-1
"5933","nyomorgó",-1
"5934","nyomornegyed",-1
"5935","nyomoronc",-1
"5936","nyomorult",-1
"5937","nyomorúság",-1
"5938","nyomorúságos",-1
"5939","nyomott",-1
"5940","nyomul",-1
"5941","nyomulós",-1
"5942","nyög",-1
"5943","nyögvenyelõs",-1
"5944","nyöszörgés",-1
"5945","nyöszörög",-1
"5946","nyughatatlan",-1
"5947","nyugtalan",-1
"5948","nyugtalanít",-1
"5949","nyugtalanító",-1
"5950","nyugtalanítóan",-1
"5951","nyugtalankodik",-1
"5952","nyugtalankodó",-1
"5953","nyugtalanság",-1
"5954","nyugtalanságot",-1
"5955","nyugtalanul",-1
"5956","nyúlszívû",-1
"5957","nyurga",-1
"5958","nyúzott",-1
"5959","nyûg",-1
"5960","nyûgös",-1
"5961","nyûgösködik",-1
"5962","nyûgösködõ",-1
"5963","nyûttes",-1
"5964","obszcén",-1
"5965","ócsárol",-1
"5966","ócsároló",-1
"5967","ócska",-1
"5968","ócskaság",-1
"5969","ócskavas",-1
"5970","ocskol",-1
"5971","ocsmány",-1
"5972","ocsmányság",-1
"5973","odacsap",-1
"5974","odafagy",-1
"5975","odakap",-1
"5976","odapörköl",-1
"5977","odaszúr",-1
"5978","odavet",-1
"5979","odáz",-1
"5980","ódivatú",-1
"5981","offenzív",-1
"5982","offenzíva",-1
"5983","offol",-1
"5984","okádék",-1
"5985","okádó",-1
"5986","okol",-1
"5987","okoskodó",-1
"5988","oktalan",-1
"5989","oktalanul",-1
"5990","oktondi",-1
"5991","okvetetlenkedik",-1
"5992","okvetetlenkedõ",-1
"5993","okvetlenkedõ",-1
"5994","ólálkodik",-1
"5995","oldalog",-1
"5996","olvashatatlan",-1
"5997","omladékony",-1
"5998","omladozó",-1
"5999","omlatag",-1
"6000","omlik",-1
"6001","operálhatatlan",-1
"6002","orcátlan",-1
"6003","ordenáré",-1
"6004","orgia",-1
"6005","orgyilkos",-1
"6006","ormótlan",-1
"6007","orrfacsaró",-1
"6008","ortály",-1
"6009","orv",-1
"6010","orvhorgász",-1
"6011","orvlövész",-1
"6012","ósdi",-1
"6013","oson",-1
"6014","ostoba",-1
"6015","ostobán",-1
"6016","ostobaság",-1
"6017","ostoroz",-1
"6018","ostrom",-1
"6019","otromba",-1
"6020","otthontalan",-1
"6021","ótvar",-1
"6022","óvatlan",-1
"6023","õdöng",-1
"6024","õgyeleg",-1
"6025","öklendezik",-1
"6026","öklöz",-1
"6027","ökölcsapás",-1
"6028","ökörség",-1
"6029","öl",-1
"6030","önállótlan",-1
"6031","önbíráskodás",-1
"6032","öncélú",-1
"6033","önelégült",-1
"6034","önelégülten",-1
"6035","önellentmondás",-1
"6036","önérdek",-1
"6037","önfejû",-1
"6038","öngyilkos",-1
"6039","öngyilkosság",-1
"6040","önhatalmú",-1
"6041","önhitt",-1
"6042","önhittség",-1
"6043","önimádat",-1
"6044","önimádó",-1
"6045","önjelölt",-1
"6046","önkényes",-1
"6047","önkényeskedik",-1
"6048","önkívület",-1
"6049","önmutogató",-1
"6050","önpusztító",-1
"6051","öntelt",-1
"6052","önteltség",-1
"6053","öntörvényû",-1
"6054","önzés",-1
"6055","önzõ",-1
"6056","ördög",-1
"6057","ördögfióka",-1
"6058","ördögi",-1
"6059","ördögien",-1
"6060","ördögûzés",-1
"6061","ördöngösség",-1
"6062","öreg",-1
"6063","örjítõ",-1
"6064","örjöngõ",-1
"6065","õrjöngõ",-1
"6066","örlõdik",-1
"6067","örömlány",-1
"6068","örömtelen",-1
"6069","õrület",-1
"6070","õrült",-1
"6071","õrültekháza",-1
"6072","õrülten",-1
"6073","õskövület",-1
"6074","õsrégi",-1
"6075","õszintétlen",-1
"6076","õszintétlenül",-1
"6077","összeaszott",-1
"6078","összecsap",-1
"6079","összecsapás",-1
"6080","összedobált",-1
"6081","összedõl",-1
"6082","összeesik",-1
"6083","összeesküvés",-1
"6084","összeesküvõ",-1
"6085","összeférhetetlen",-1
"6086","összeférhetetlenség",-1
"6087","összefirkál",-1
"6088","összefüggéstelen",-1
"6089","összefüggéstelenség",-1
"6090","összefüggéstelenül",-1
"6091","összegabalyít",-1
"6092","összegraffitiz",-1
"6093","összegrafitiz",-1
"6094","összejátszik",-1
"6095","összeken",-1
"6096","összekócolódott",-1
"6097","összekuszál",-1
"6098","összekuszálja",-1
"6099","összeomlás",-1
"6100","összeomlik",-1
"6101","összerakhatatlan",-1
"6102","összerándul",-1
"6103","összerezzen",-1
"6104","összeszakad",-1
"6105","összeszakadt",-1
"6106","összeszid",-1
"6107","összeszólalkozás",-1
"6108","összeszólalkozik",-1
"6109","összeszorul",-1
"6110","összetákol",-1
"6111","összetéveszt",-1
"6112","összetipor",-1
"6113","összetöpped",-1
"6114","összetör",-1
"6115","összetörik",-1
"6116","összetört",-1
"6117","összetûzés",-1
"6118","összeugrás",-1
"6119","összeugraszt",-1
"6120","összeugrik",-1
"6121","összeütközés",-1
"6122","összeütközik",-1
"6123","összever",-1
"6124","összeverekszik",-1
"6125","összeveszés",-1
"6126","összevissza",-1
"6127","összevisszaság",-1
"6128","összezavar",-1
"6129","összezavart",-1
"6130","összezúz",-1
"6131","összezúzódik",-1
"6132","ötletszerû",-1
"6133","ötöl-hatol",-1
"6134","paca",-1
"6135","pacsmagol",-1
"6136","palimadár",-1
"6137","pállott",-1
"6138","panasz",-1
"6139","panaszkodik",-1
"6140","panaszkodott",-1
"6141","pancser",-1
"6142","pangás",-1
"6143","pangó",-1
"6144","pánik",-1
"6145","pánikol",-1
"6146","pánikszerûen",-1
"6147","papol",-1
"6148","papucsférj",-1
"6149","para",-1
"6150","paradox",-1
"6151","parancsol",-1
"6152","parancsolgat",-1
"6153","parancsoló",-1
"6154","parancsolóan",-1
"6155","paranoia",-1
"6156","paranoid",-1
"6157","parázik",-1
"6158","parazita",-1
"6159","párbaj",-1
"6160","paré",-1
"6161","párviadal",-1
"6162","passzív-agresszív",-1
"6163","patália",-1
"6164","patt",-1
"6165","pattanás",-1
"6166","patthelyzet",-1
"6167","pazarlás",-1
"6168","pazarló",-1
"6169","pech",-1
"6170","pejoratív",-1
"6171","pellengér",-1
"6172","penészes",-1
"6173","pénzbüntetés",-1
"6174","pénzelértéktelenedés",-1
"6175","pénzhajhász",-1
"6176","pénzhiány",-1
"6177","pénzhígulás",-1
"6178","pénzromlás",-1
"6179","pénztelen",-1
"6180","pénzsóvár",-1
"6181","pepecsel",-1
"6182","pepecselõ",-1
"6183","perel",-1
"6184","peres",-1
"6185","pereskedés",-1
"6186","pereskedik",-1
"6187","perlekedés",-1
"6188","perlekedik",-1
"6189","pernahajder",-1
"6190","perpatvar",-1
"6191","perverz",-1
"6192","perverzitás",-1
"6193","pestis",-1
"6194","pesszimista",-1
"6195","pesszimistán",-1
"6196","pesszimizmus",-1
"6197","petyhüdt",-1
"6198","piás",-1
"6199","picsa",-1
"6200","picsába",-1
"6201","picsog",-1
"6202","pikírt",-1
"6203","pilledt",-1
"6204","pimasz",-1
"6205","pimaszság",-1
"6206","pimaszul",-1
"6207","pina",-1
"6208","pipogya",-1
"6209","pirongat",-1
"6210","piszkál",-1
"6211","piszkálódik",-1
"6212","piszkolódik",-1
"6213","piszkos",-1
"6214","piszlicsáré",-1
"6215","piszmog",-1
"6216","piszmogó",-1
"6217","piszok",-1
"6218","piti",-1
"6219","pitiáner",-1
"6220","pityereg",-1
"6221","pityókás",-1
"6222","pityókos",-1
"6223","plágium",-1
"6224","plagizál",-1
"6225","pletyka",-1
"6226","pletykafészek",-1
"6227","pletykák",-1
"6228","pletykál",-1
"6229","plöttyedt",-1
"6230","pocakos",-1
"6231","pocsék",-1
"6232","pocsékol",-1
"6233","pocskondiáz",-1
"6234","pocskondiázó",-1
"6235","pofátlan",-1
"6236","pofázás",-1
"6237","pofázik",-1
"6238","pofázó",-1
"6239","pofon",-1
"6240","pohos",-1
"6241","pojáca",-1
"6242","pókhasú",-1
"6243","poklok",-1
"6244","pokol",-1
"6245","pokoli",-1
"6246","polgárpukkasztó",-1
"6247","pongyola",-1
"6248","pontatlan",-1
"6249","pontatlanság",-1
"6250","pontatlanul",-1
"6251","porbafingó",-1
"6252","porckopás",-1
"6253","porlepte",-1
"6254","poronty",-1
"6255","portyázik",-1
"6256","poshad",-1
"6257","poshadt",-1
"6258","pöcs",-1
"6259","pöffeszkedõ",-1
"6260","pök",-1
"6261","pökhendi",-1
"6262","pöntyög",-1
"6263","pöntyörészik",-1
"6264","pörlekedés",-1
"6265","pörlekedik",-1
"6266","pörsenés",-1
"6267","pösze",-1
"6268","praktikátlan",-1
"6269","primitív",-1
"6270","probléma",-1
"6271","problémák",-1
"6272","problémás",-1
"6273","problematikus",-1
"6274","problémázik",-1
"6275","profán",-1
"6276","programhiba",-1
"6277","prosti",-1
"6278","prostituál",-1
"6279","prostituált",-1
"6280","provokáció",-1
"6281","provokál",-1
"6282","provokálás",-1
"6283","provokatív",-1
"6284","pszichopata",-1
"6285","puccs",-1
"6286","pufi",-1
"6287","pufók",-1
"6288","puhány",-1
"6289","pumpoló",-1
"6290","punnyadt",-1
"6291","pupák",-1
"6292","pusmog",-1
"6293","pusztít",-1
"6294","pusztítás",-1
"6295","pusztító",-1
"6296","pusztul",-1
"6297","pusztulás",-1
"6298","püföl",-1
"6299","rab",-1
"6300","rabja",-1
"6301","rabló",-1
"6302","rabol",-1
"6303","rabság",-1
"6304","rabszolga",-1
"6305","rabszolgák",-1
"6306","rabszolgaság",-1
"6307","raccsol",-1
"6308","radikalizálódás",-1
"6309","radioaktív",-1
"6310","ráerõltet",-1
"6311","ráerõszakol",-1
"6312","ráfizetés",-1
"6313","ragacsos",-1
"6314","ragadós",-1
"6315","rágalmakkal",-1
"6316","rágalmaz",-1
"6317","rágalmazás",-1
"6318","rágalmaznak",-1
"6319","rágalmazó",-1
"6320","rágalom",-1
"6321","ragályos",-1
"6322","ragya",-1
"6323","ragyás",-1
"6324","rajtaveszt",-1
"6325","rakoncátlan",-1
"6326","rákos",-1
"6327","rálõcsöl",-1
"6328","ramazuri",-1
"6329","ramazúri",-1
"6330","rámenõs",-1
"6331","ránc",-1
"6332","ráncok",-1
"6333","ráncos",-1
"6334","randa",-1
"6335","randalíroz",-1
"6336","randalírozás",-1
"6337","rápirít",-1
"6338","raplis",-1
"6339","rapszodikus",-1
"6340","ráragad",-1
"6341","ráripakodik",-1
"6342","rásóz",-1
"6343","rászabadít",-1
"6344","rászed",-1
"6345","rászedés",-1
"6346","rászívalkodik",-1
"6347","rászól",-1
"6348","rászoruló",-1
"6349","rasszista",-1
"6350","rasszisták",-1
"6351","rasszizmus",-1
"6352","rátarti",-1
"6353","rátelepszik",-1
"6354","ráterhel",-1
"6355","rátukmál",-1
"6356","ráuszít",-1
"6357","ravaszul",-1
"6358","ráver",-1
"6359","rázós",-1
"6360","reakciós",-1
"6361","recesszió",-1
"6362","recessziós",-1
"6363","redundancia",-1
"6364","redundáns",-1
"6365","redvás",-1
"6366","regresszió",-1
"6367","rejszol",-1
"6368","rejteget",-1
"6369","rejtõzõ",-1
"6370","reklamáció",-1
"6371","reklamál",-1
"6372","rém",-1
"6373","rémálom",-1
"6374","remeg",-1
"6375","remegõ",-1
"6376","reménytelen",-1
"6377","reménytelenség",-1
"6378","reménytelenül",-1
"6379","reményvesztett",-1
"6380","reményvesztettség",-1
"6381","rémes",-1
"6382","rémiszt",-1
"6383","rémisztõ",-1
"6384","rémít",-1
"6385","rémítõ",-1
"6386","rémkép",-1
"6387","rémséges",-1
"6388","rémtett",-1
"6389","rémület",-1
"6390","rémült",-1
"6391","rendbontó",-1
"6392","rendellenes",-1
"6393","rendellenesség",-1
"6394","rendetlen",-1
"6395","rendetlenség",-1
"6396","rendezetlen",-1
"6397","rendezetlenség",-1
"6398","rendszertelen",-1
"6399","renegát",-1
"6400","renitens",-1
"6401","renyhe",-1
"6402","repedtsarkú",-1
"6403","rest",-1
"6404","restancia",-1
"6405","részeg",-1
"6406","részeges",-1
"6407","reszket",-1
"6408","reszketés",-1
"6409","reszketõ",-1
"6410","reszkíroz",-1
"6411","részrehajlás",-1
"6412","részrehajló",-1
"6413","részvétlen",-1
"6414","retardált",-1
"6415","retardálttal",-1
"6416","retkes",-1
"6417","retorzió",-1
"6418","retteg",-1
"6419","rettegés",-1
"6420","rettegõ",-1
"6421","rettenet",-1
"6422","rettenetes",-1
"6423","rettentéssel",-1
"6424","rettentõ",-1
"6425","revans",-1
"6426","rezignált",-1
"6427","riadalom",-1
"6428","riadó",-1
"6429","riadtság",-1
"6430","riasztó",-1
"6431","riasztóan",-1
"6432","ribanc",-1
"6433","ribanckodik",-1
"6434","ribancos",-1
"6435","ricsaj",-1
"6436","rideg",-1
"6437","rigolya",-1
"6438","rigolyás",-1
"6439","rikácsol",-1
"6440","rimánkodik",-1
"6441","ringyó",-1
"6442","rinyál",-1
"6443","ripacsos",-1
"6444","rivalizál",-1
"6445","rizikó",-1
"6446","rizikós",-1
"6447","rizikóz",-1
"6448","rizsál",-1
"6449","rizsázás",-1
"6450","robaj",-1
"6451","robbanás",-1
"6452","robbanásveszély",-1
"6453","robbanásveszélyes",-1
"6454","robbanékony",-1
"6455","robbanó",-1
"6456","robosztus",-1
"6457","rohadék",-1
"6458","rohadt",-1
"6459","roham",-1
"6460","rókalelkû",-1
"6461","rókázás",-1
"6462","rókázik",-1
"6463","rokkant",-1
"6464","rombol",-1
"6465","romboló",-1
"6466","romhalmaz",-1
"6467","romlás",-1
"6468","romlást",-1
"6469","romlik",-1
"6470","romló",-1
"6471","romlott",-1
"6472","romlottság",-1
"6473","romok",-1
"6474","romos",-1
"6475","roncs",-1
"6476","roncsol",-1
"6477","roncsoló",-1
"6478","ronda",-1
"6479","rongál",-1
"6480","rongálás",-1
"6481","rongáló",-1
"6482","rongyos",-1
"6483","rongyosodik",-1
"6484","ront",-1
"6485","rontás",-1
"6486","roskad",-1
"6487","roskatag",-1
"6488","rostokol",-1
"6489","rossz",-1
"6490","rosszabbodik",-1
"6491","rosszakarat",-1
"6492","rosszakaratú",-1
"6493","rosszakaró",-1
"6494","rosszall",-1
"6495","rosszalló",-1
"6496","rosszallóan",-1
"6497","rosszfiú",-1
"6498","rosszhírû",-1
"6499","rosszindulat",-1
"6500","rosszindulatú",-1
"6501","rosszindulatúan",-1
"6502","rosszkedv",-1
"6503","rosszkedvû",-1
"6504","rosszkedvûen",-1
"6505","rosszmájú",-1
"6506","rosszul",-1
"6507","rothad",-1
"6508","rothadás",-1
"6509","rothadt",-1
"6510","rozoga",-1
"6511","rozzant",-1
"6512","rozsdás",-1
"6513","rozsdásodik",-1
"6514","rögeszme",-1
"6515","rögös",-1
"6516","röhej",-1
"6517","röhejes",-1
"6518","rövidlátás",-1
"6519","rövidlátó",-1
"6520","rövidzárlat",-1
"6521","rugalmatlan",-1
"6522","rumli",-1
"6523","rusnya",-1
"6524","rút",-1
"6525","rutintalan",-1
"6526","rüfke",-1
"6527","rühell",-1
"6528","rühes",-1
"6529","sablonos",-1
"6530","sajgó",-1
"6531","sajnál",-1
